Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"335AV900SV","DB0024,W3374",Word,1,R/W,1000,,,,,,,,,,"Damp til Mixer 335  setpunkter",
"MEL200_L10_RVAREID","DB0083,D0362",DWord,1,R/W,1000,,,,,,,,,,"Linie 10 RåvareID",
"MX325_MP_AFDAMPPAUSE","DB0089,W0662",Word,1,R/W,1000,,,,,,,,,,"Pausetid afdampning",
"MEL200_L10_RECEPTMAENGDE","DB0083,D0348",DWord,1,R/W,1000,,,,,,,,,,"Linie 10 Recept mængde",
"335AV901SV","DB0024,W3346",Word,1,R/W,1000,,,,,,,,,,"Dræn af kølekappe mixer  setpunkter",
"MEL200_L10_RECEPTFORDELING","DB0083,D0344",DWord,1,R/W,1000,,,,,,,,,,"Linie 10 Fordeling for receptlinie",
"MX325_MP_AFDAMPLOGTID","DB0089,W0660",Word,1,R/W,1000,,,,,,,,,,"Steptid afdampning",
"MEL200_L10_OPERATOERMAENGDE","DB0083,D0352",DWord,1,R/W,1000,,,,,,,,,,"Linie 10 Operatør mængde",
"335AV960SV","DB0024,W3388",Word,1,R/W,1000,,,,,,,,,,"Isvand retur fra Mixer 335  setpunkter",
"MEL200_L10_DOSSTED","DB0083,W0366",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Doseringssted",
"MX325_MP_752CIPFLIPTIME","DB0089,W0672",Word,1,R/W,1000,,,,,,,,,,"Mixer 325 Fliptime AV751 during CIP",
"MEL200_L10_DISP1","DB0083,W0368",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Disponibel",
"335AV961SV","DB0024,W3402",Word,1,R/W,1000,,,,,,,,,,"Isvand frem til Mixer 335  setpunkter",
"MEL200_L10_BATCHLINIEIDB","DB0083,W0342",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID high word",
"MX325_MP_751CIPFLIPTIME","DB0089,W0670",Word,1,R/W,1000,,,,,,,,,,"Mixer 325 Fliptime AV751 during CIP",
"MEL200_L10_BATCHLINIEIDA","DB0083,W0340",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID low word",
"335CV900FV","DB0054,D0280",DWord,1,R/W,1000,,,,,,,,,,"Damp til Mixer 335 setpunkter",
"MEL200_L10_BATCHLINIEID","DB0083,D0340",DWord,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID",
"MX305_RP_FYLDON","DB0081,D0298",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid on fyldning",
"SVS670_L3_RECEPTFORDELING","DB0151,D0134",DWord,1,R/W,1000,,,,,,,,,,"Linie 3 Fordeling for receptlinie",
"MEL200_L10_AKTUELMAENGDE","DB0083,D0356",DWord,1,R/W,1000,,,,,,,,,,"Linie 10 Aktuel indvejet mængde",
"SVS670_L3_OPERATOERMAENGDE","DB0151,D0142",DWord,1,R/W,1000,,,,,,,,,,"Linie 3 Operatør mængde",
"335FT400FV","DB0048,D2320",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX325_MP_117CIPF2","DB0089,D0562",DWord,1,R/W,1000,,,,,,,,,,"AV117 beregnet on tid cyklustid 2",
"MX325_MP_117CIPF1","DB0089,D0538",DWord,1,R/W,1000,,,,,,,,,,"AV117 beregnet on tid cyklustid 1",
"MX325_MP_117CIP2","DB0089,D0514",DWord,1,R/W,1000,,,,,,,,,,"AV117 On % Fordeling af cyklustid 2",
"MX325_MP_117CIP1","DB0089,D0490",DWord,1,R/W,1000,,,,,,,,,,"AV117 On % Fordeling af cyklustid 1",
"335FT400SV","DB0047,W0464",Word,1,R/W,1000,,,,,,,,,,"Luftflow ventilation setpunkter",
"MEL200_L9_STATUS","DB0083,W0330",Word,1,R/W,1000,,,,,,,,,,"Linie 9 Receptlinie status",
"MX325_MP_116CIPF2","DB0089,D0558",DWord,1,R/W,1000,,,,,,,,,,"AV116 beregnet on tid cyklustid 2",
"MEL200_L9_RVAREID","DB0083,D0332",DWord,1,R/W,1000,,,,,,,,,,"Linie 9 RåvareID",
"335GS100SV","DB0024,W2968",Word,1,R/W,1000,,,,,,,,,,"Frigiv lågekontakt 335GS100  setpunkter",
"MEL200_L9_RECEPTMAENGDE","DB0083,D0318",DWord,1,R/W,1000,,,,,,,,,,"Linie 9 Recept mængde",
"MX325_MP_116CIPF1","DB0089,D0534",DWord,1,R/W,1000,,,,,,,,,,"AV116 beregnet on tid cyklustid 1",
"MEL200_L9_RECEPTFORDELING","DB0083,D0314",DWord,1,R/W,1000,,,,,,,,,,"Linie 9 Fordeling for receptlinie",
"335GS101SV","DB0034,W0660",Word,1,R/W,1000,,,,,,,,,,"Sigte i drift Mixer 335 setpunkter",
"MEL200_L9_OPERATOERMAENGDE","DB0083,D0322",DWord,1,R/W,1000,,,,,,,,,,"Linie 9 Operatør mængde",
"MX325_MP_116CIP2","DB0089,D0510",DWord,1,R/W,1000,,,,,,,,,,"AV116 On % Fordeling af cyklustid 2",
"MEL200_L9_DOSSTED","DB0083,W0336",Word,1,R/W,1000,,,,,,,,,,"Linie 9 Doseringssted",
"335GS102SV","DB0034,W0770",Word,1,R/W,1000,,,,,,,,,,"Sigte installeret Mixer 335 setpunkter",
"MEL200_L9_DISP1","DB0083,W0338",Word,1,R/W,1000,,,,,,,,,,"Linie 9 Disponibel",
"MX325_MP_116CIP1","DB0089,D0486",DWord,1,R/W,1000,,,,,,,,,,"AV116 On % Fordeling af cyklustid 1",
"MEL200_L9_BATCHLINIEIDB","DB0083,W0312",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID high word",
"335GS103SV","DB0034,W0670",Word,1,R/W,1000,,,,,,,,,,"Sikkerhedskreds tømning ok Mixer 335 set",
"MEL200_L9_BATCHLINIEIDA","DB0083,W0310",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID low word",
"MX325_MP_115CIPF2","DB0089,D0554",DWord,1,R/W,1000,,,,,,,,,,"AV115 beregnet on tid cyklustid 2",
"MEL200_L9_BATCHLINIEID","DB0083,D0310",DWord,1,R/W,1000,,,,,,,,,,"Linie 9 Batch linie ID",
"335GS170SV","DB0034,W0560",Word,1,R/W,1000,,,,,,,,,,"CIP retur mixer setpunkter",
"MEL200_L9_AKTUELMAENGDE","DB0083,D0326",DWord,1,R/W,1000,,,,,,,,,,"Linie 9 Aktuel indvejet mængde",
"MX325_MP_115CIPF1","DB0089,D0530",DWord,1,R/W,1000,,,,,,,,,,"AV115 beregnet on tid cyklustid 1",
"MEL200_L8_STATUS","DB0083,W0300",Word,1,R/W,1000,,,,,,,,,,"Linie 8 Receptlinie status",
"335M400SV","DB0024,W3038",Word,1,R/W,1000,,,,,,,,,,"Mixer 335, Start udsugning  setpunkter",
"MEL200_L8_RVAREID","DB0083,D0302",DWord,1,R/W,1000,,,,,,,,,,"Linie 8 RåvareID",
"MX325_MP_115CIP2","DB0089,D0506",DWord,1,R/W,1000,,,,,,,,,,"AV115 On % Fordeling af cyklustid 2",
"MEL200_L8_RECEPTMAENGDE","DB0083,D0288",DWord,1,R/W,1000,,,,,,,,,,"Linie 8 Recept mængde",
"335P900SV","DB0024,W2954",Word,1,R/W,1000,,,,,,,,,,"Cirkulationspumpe, Mixer 335  setpunkter",
"MEL200_L8_RECEPTFORDELING","DB0083,D0284",DWord,1,R/W,1000,,,,,,,,,,"Linie 8 Fordeling for receptlinie",
"280M100SV","DB0024,W1834",Word,1,R/W,1000,,,,,,,,,,"Udtræk silo 280  setpunkter",
"MX325_MP_115CIP1","DB0089,D0482",DWord,1,R/W,1000,,,,,,,,,,"AV115 On % Fordeling af cyklustid 1",
"SVS670_L3_DOSSTED","DB0151,W0156",Word,1,R/W,1000,,,,,,,,,,"Linie 3 Doseringssted",
"SVS670_L3_DISP1","DB0151,W0158",Word,1,R/W,1000,,,,,,,,,,"Linie 3 Disponibel",
"SVS670_L3_BATCHLINIEIDB","DB0151,W0132",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID high word",
"SVS670_RP_RECEPTMAENGDE","DB0151,D0048",DWord,1,R/W,1000,,,,,,,,,,"Aktuel Recept mængde",
"MX305_RP_FYLDSPEED","DB0081,D0254",DWord,1,R/W,1000,,,,,,,,,,"Hastighed fyldning 3xxSC100",
"SVS670_L3_BATCHLINIEIDA","DB0151,W0130",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID low word",
"SVS670_L3_BATCHLINIEID","DB0151,D0130",DWord,1,R/W,1000,,,,,,,,,,"Linie 3 Batch linie ID",
"SVS670_L3_AKTUELMAENGDE","DB0151,D0146",DWord,1,R/W,1000,,,,,,,,,,"Linie 3 Aktuel indvejet mængde",
"247M100SV","DB0024,W1694",Word,1,R/W,1000,,,,,,,,,,"Udtræk silo 247  setpunkter",
"MX305_RP_FYLDTEMP","DB0081,D0258",DWord,1,R/W,1000,,,,,,,,,,"Produkttemp. Fyldning",
"MX335_RP_DAMPOFF","DB0150,D0318",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid off damp injektion",
"MX305_RP_KØL1OFF","DB0081,D0326",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid off 1. afkølning",
"246WT100SV","DB0047,W0216",Word,1,R/W,1000,,,,,,,,,,"Vejetransmitter silo 7 setpunkter",
"MX335_RP_DAMPON","DB0150,D0314",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid on damp injektion",
"MEL200_L8_OPERATOERMAENGDE","DB0083,D0292",DWord,1,R/W,1000,,,,,,,,,,"Linie 8 Operatør mængde",
"MX335_RP_DAMPSPEED","DB0150,D0270",DWord,1,R/W,1000,,,,,,,,,,"Hastighed damp injektion 3xxSC100",
"MX335_RP_DAMPTEMP","DB0150,D0274",DWord,1,R/W,1000,,,,,,,,,,"Produkttemp. Damp injektion",
"MX325_MP_114CIPF2","DB0089,D0550",DWord,1,R/W,1000,,,,,,,,,,"AV114 beregnet on tid cyklustid 2",
"MEL200_L8_DOSSTED","DB0083,W0306",Word,1,R/W,1000,,,,,,,,,,"Linie 8 Doseringssted",
"335PS190SV","DB0034,W0570",Word,1,R/W,1000,,,,,,,,,,"Pressostat udluftning mixer setpunkter",
"MEL200_L8_DISP1","DB0083,W0308",Word,1,R/W,1000,,,,,,,,,,"Linie 8 Disponibel",
"MX335_RP_DAMPTID","DB0150,D0278",DWord,1,R/W,1000,,,,,,,,,,"Tid damp injektion",
"SVS670_L2_STATUS","DB0151,W0120",Word,1,R/W,1000,,,,,,,,,,"Linie 2 Receptlinie status",
"MEL200_L8_BATCHLINIEIDB","DB0083,W0282",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID high word",
"SVS670_L2_RVAREID","DB0151,D0122",DWord,1,R/W,1000,,,,,,,,,,"Linie 2 RåvareID",
"335PT400FV","DB0048,D2280",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX325_MP_114CIPF1","DB0089,D0526",DWord,1,R/W,1000,,,,,,,,,,"AV114 beregnet on tid cyklustid 1",
"MX325_MP_114CIP2","DB0089,D0502",DWord,1,R/W,1000,,,,,,,,,,"AV114 On % Fordeling af cyklustid 2",
"MX325_MP_114CIP1","DB0089,D0478",DWord,1,R/W,1000,,,,,,,,,,"AV114 On % Fordeling af cyklustid 1",
"MX325_MP_112CIPF2","DB0089,D0546",DWord,1,R/W,1000,,,,,,,,,,"AV112 beregnet on tid cyklustid 2",
"335PT400SV","DB0047,W0456",Word,1,R/W,1000,,,,,,,,,,"Tryk ventilation setpunkter",
"MEL200_L8_BATCHLINIEIDA","DB0083,W0280",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID low word",
"MX325_MP_112CIPF1","DB0089,D0522",DWord,1,R/W,1000,,,,,,,,,,"AV112 beregnet on tid cyklustid 1",
"MEL200_L8_BATCHLINIEID","DB0083,D0280",DWord,1,R/W,1000,,,,,,,,,,"Linie 8 Batch linie ID",
"335SC100AFV","DB0054,D0220",DWord,1,R/W,1000,,,,,,,,,,"Frekvensomformer, Mixer 335 setpunkter",
"MX325_MP_112CIP2","DB0089,D0498",DWord,1,R/W,1000,,,,,,,,,,"AV112 On % Fordeling af cyklustid 2",
"MEL200_L8_AKTUELMAENGDE","DB0083,D0296",DWord,1,R/W,1000,,,,,,,,,,"Linie 8 Aktuel indvejet mængde",
"MEL200_L7_STATUS","DB0083,W0270",Word,1,R/W,1000,,,,,,,,,,"Linie 7 Receptlinie status",
"335SC100FV","DB0095,D0000",DWord,1,R/W,1000,,,,,,,,,,"Splitrange controler mixer 335",
"335SC100SV","DB0024,W4060",Word,1,R/W,1000,,,,,,,,,,"Frekvensomformer, Mixer 335  setpunkter",
"MEL200_L7_RVAREID","DB0083,D0272",DWord,1,R/W,1000,,,,,,,,,,"Linie 7 RåvareID",
"MX325_MP_112CIP1","DB0089,D0474",DWord,1,R/W,1000,,,,,,,,,,"AV112 On % Fordeling af cyklustid 1",
"MEL200_L7_RECEPTMAENGDE","DB0083,D0258",DWord,1,R/W,1000,,,,,,,,,,"Linie 7 Recept mængde",
"335SC400AFV","DB0054,D0320",DWord,1,R/W,1000,,,,,,,,,,"AO for VLT Ventilation 335 setpunkter",
"MX325_MP_110CIPF2","DB0089,D0542",DWord,1,R/W,1000,,,,,,,,,,"AV110 beregnet on tid cyklustid 2",
"MEL200_L7_RECEPTFORDELING","DB0083,D0254",DWord,1,R/W,1000,,,,,,,,,,"Linie 7 Fordeling for receptlinie",
"MEL200_L7_OPERATOERMAENGDE","DB0083,D0262",DWord,1,R/W,1000,,,,,,,,,,"Linie 7 Operatør mængde",
"335SC400FV","DB0067,D0000",DWord,1,R/W,1000,,,,,,,,,,"Splitrange controler mixer 305",
"335SC400SV","DB0024,W4270",Word,1,R/W,1000,,,,,,,,,,"VLT Ventilation 335  setpunkter",
"MEL200_L7_DOSSTED","DB0083,W0276",Word,1,R/W,1000,,,,,,,,,,"Linie 7 Doseringssted",
"SVS670_L2_RECEPTMAENGDE","DB0151,D0108",DWord,1,R/W,1000,,,,,,,,,,"Linie 2 Recept mængde",
"SVS670_L2_RECEPTFORDELING","DB0151,D0104",DWord,1,R/W,1000,,,,,,,,,,"Linie 2 Fordeling for receptlinie",
"SVS670_L2_OPERATOERMAENGDE","DB0151,D0112",DWord,1,R/W,1000,,,,,,,,,,"Linie 2 Operatør mængde",
"246WT100FV","DB0048,D1080",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"SVS670_RP_RVAREID","DB0151,D0062",DWord,1,R/W,1000,,,,,,,,,,"Aktuel RåvareID",
"SVS670_L2_DOSSTED","DB0151,W0126",Word,1,R/W,1000,,,,,,,,,,"Linie 2 Doseringssted",
"SVS670_L2_DISP1","DB0151,W0128",Word,1,R/W,1000,,,,,,,,,,"Linie 2 Disponibel",
"SVS670_L2_BATCHLINIEIDB","DB0151,W0102",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID high word",
"MX305_RP_KØL1ON","DB0081,D0322",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid on 1. afkølning",
"SVS670_RP_SOVS_PASTTEMP","DB0151,D0370",DWord,1,R/W,1000,,,,,,,,,,"Pasteurserings temperatur",
"MX305_RP_KØL1SPEED","DB0081,D0282",DWord,1,R/W,1000,,,,,,,,,,"Hastighed 1. afkølning 3xxSC100",
"246M100SV","DB0024,W1680",Word,1,R/W,1000,,,,,,,,,,"Udtræk silo 246  setpunkter",
"MX305_RP_KØL1TEMP","DB0081,D0286",DWord,1,R/W,1000,,,,,,,,,,"Produkttemp. 1. afkølning",
"MX335_RP_DELBATCH","DB0150,D0606",DWord,1,R/W,1000,,,,,,,,,,"Batch størrelse",
"MEL200_L7_DISP1","DB0083,W0278",Word,1,R/W,1000,,,,,,,,,,"Linie 7 Disponibel",
"MX305_RP_KØL2OFF","DB0081,D0378",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid off 2. afkølning",
"225M100SV","DB0024,W1666",Word,1,R/W,1000,,,,,,,,,,"Udtræk under silo 216-221  setpunkter",
"SVS670_L2_BATCHLINIEIDA","DB0151,W0100",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID low word",
"SVS670_L2_BATCHLINIEID","DB0151,D0100",DWord,1,R/W,1000,,,,,,,,,,"Linie 2 Batch linie ID",
"SVS670_L2_AKTUELMAENGDE","DB0151,D0116",DWord,1,R/W,1000,,,,,,,,,,"Linie 2 Aktuel indvejet mængde",
"MX305_RP_KØL2ON","DB0081,D0374",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid on 2. afkølning",
"MX335_RP_FLOFF","DB0150,D0406",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid off Tilsætning flavour",
"SVS670_L1_STATUS","DB0151,W0090",Word,1,R/W,1000,,,,,,,,,,"Linie 1 Receptlinie status",
"SVS670_L1_RVAREID","DB0151,D0092",DWord,1,R/W,1000,,,,,,,,,,"Linie 1 RåvareID",
"SVS670_L1_RECEPTMAENGDE","DB0151,D0078",DWord,1,R/W,1000,,,,,,,,,,"Linie 1 Recept mængde",
"MX305_RP_KØL2SPEED","DB0081,D0366",DWord,1,R/W,1000,,,,,,,,,,"Hastighed 2. afkølning 3xxSC100",
"221WT100SV","DB0047,W0208",Word,1,R/W,1000,,,,,,,,,,"Vejetransmitter silo 6 setpunkter",
"MX335_RP_FLON","DB0150,D0402",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid on Tilsætning flavour",
"MX335_RP_FLSPEED","DB0150,D0394",DWord,1,R/W,1000,,,,,,,,,,"Hastighed Tilsætning flavour 3xxSC100",
"MX335_RP_FLTEMP","DB0150,D0398",DWord,1,R/W,1000,,,,,,,,,,"Produkttemp. Tilsætning flavour",
"MX335_RP_FRITVUNGENVENT_COOL1","DB0150,W0712",Word,1,R/W,1000,,,,,,,,,,"Fri/Tvungen ventilation i nedkøling 1",
"MEL200_L7_BATCHLINIEIDB","DB0083,W0252",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID high word",
"221WT100FV","DB0048,D1040",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"SVS670_RP_SOVS_PASTTID","DB0151,W0382",Word,1,R/W,1000,,,,,,,,,,"Pasteurserings tid",
"MX325_MP_110CIPF1","DB0089,D0518",DWord,1,R/W,1000,,,,,,,,,,"AV110 beregnet on tid cyklustid 1",
"MEL200_L7_BATCHLINIEIDA","DB0083,W0250",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID low word",
"335TP100SV","DB0034,W0640",Word,1,R/W,1000,,,,,,,,,,"Mixer 335 Transient Pro setpunkter",
"MEL200_L7_BATCHLINIEID","DB0083,D0250",DWord,1,R/W,1000,,,,,,,,,,"Linie 7 Batch linie ID",
"MX305_RP_KØL2TEMP","DB0081,D0370",DWord,1,R/W,1000,,,,,,,,,,"Produkttemp. 2. afkølning",
"SVS670_L1_RECEPTFORDELING","DB0151,D0074",DWord,1,R/W,1000,,,,,,,,,,"Linie 1 Fordeling for receptlinie",
"MEL200_L7_AKTUELMAENGDE","DB0083,D0266",DWord,1,R/W,1000,,,,,,,,,,"Linie 7 Aktuel indvejet mængde",
"SVS670_L1_OPERATOERMAENGDE","DB0151,D0082",DWord,1,R/W,1000,,,,,,,,,,"Linie 1 Operatør mængde",
"335TT100FV","DB0048,D1760",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX325_MP_110CIP2","DB0089,D0494",DWord,1,R/W,1000,,,,,,,,,,"AV110 On % Fordeling af cyklustid 2",
"MX325_MP_110CIP1","DB0089,D0470",DWord,1,R/W,1000,,,,,,,,,,"AV110 On % Fordeling af cyklustid 1",
"MX325_MELMGRCP","DB0089,D0040",DWord,1,R/W,1000,,,,,,,,,,"Recept mængde tilsætning mel",
"MX325_MELMGAKT","DB0089,D0044",DWord,1,R/W,1000,,,,,,,,,,"Aktuel mængde tilsætning mel",
"335TT100SV","DB0047,W0352",Word,1,R/W,1000,,,,,,,,,,"Produkt temperatur Setpunkter",
"MEL200_L6_STATUS","DB0083,W0240",Word,1,R/W,1000,,,,,,,,,,"Linie 6 Receptlinie status",
"SVS670_RP_SOVS_SPEED","DB0151,D0384",DWord,1,R/W,1000,,,,,,,,,,"Pumpe hastighed",
"SVS670_L1_DOSSTED","DB0151,W0096",Word,1,R/W,1000,,,,,,,,,,"Linie 1 Doseringssted",
"MEL200_L6_RVAREID","DB0083,D0242",DWord,1,R/W,1000,,,,,,,,,,"Linie 6 RåvareID",
"SVS670_L1_DISP1","DB0151,W0098",Word,1,R/W,1000,,,,,,,,,,"Linie 1 Disponibel",
"335TT900FV","DB0048,D1840",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX325_GSNUSMGRCP","DB0089,D0130",DWord,1,R/W,1000,,,,,,,,,,"Recept mængde tilsætning grundsnus",
"MX325_GSNUSMGAKT","DB0089,D0134",DWord,1,R/W,1000,,,,,,,,,,"Aktuel mængde tilsætning grundsnus",
"MX325_FLAVOURMGRCP","DB0089,D0160",DWord,1,R/W,1000,,,,,,,,,,"Recept mængde tilsætning flavour",
"MX325_FLAVOURMGAKT","DB0089,D0164",DWord,1,R/W,1000,,,,,,,,,,"Aktuel mængde tilsætning flavour",
"335TT900SV","DB0047,W0368",Word,1,R/W,1000,,,,,,,,,,"Vandkreds Mixer 335 Setpunkter",
"MEL200_L6_RECEPTMAENGDE","DB0083,D0228",DWord,1,R/W,1000,,,,,,,,,,"Linie 6 Recept mængde",
"MEL200_L6_RECEPTFORDELING","DB0083,D0224",DWord,1,R/W,1000,,,,,,,,,,"Linie 6 Fordeling for receptlinie",
"MX305_RP_KØL3SPEED","DB0081,D0410",DWord,1,R/W,1000,,,,,,,,,,"Hastighed 3. afkølning 3xxSC100",
"SVS670_L1_BATCHLINIEIDB","DB0151,W0072",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID high word",
"MEL200_L6_OPERATOERMAENGDE","DB0083,D0232",DWord,1,R/W,1000,,,,,,,,,,"Linie 6 Operatør mængde",
"MX325_BATCHSUB","DB0089,D0016",DWord,1,R/W,1000,,,,,,,,,,"Batch sub for batch",
"MEL200_L6_DOSSTED","DB0083,W0246",Word,1,R/W,1000,,,,,,,,,,"Linie 6 Doseringssted",
"335WT100DOSV","DB0024,W3360",Word,1,R/W,1000,,,,,,,,,,"0-tarrering vejetransmitter  setpunkter",
"MEL200_L6_DISP1","DB0083,W0248",Word,1,R/W,1000,,,,,,,,,,"Linie 6 Disponibel",
"SVS670_L1_BATCHLINIEIDA","DB0151,W0070",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID low word",
"335WT100FV","DB0048,D1800",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX325_BATCHSTATUS","DB0089,D0020",DWord,1,R/W,1000,,,,,,,,,,"Status for batch",
"MX325_BATCHNRB","DB0089,W0014",Word,1,R/W,1000,,,,,,,,,,"Batchnr for batch high word",
"MX325_BATCHNRA","DB0089,W0012",Word,1,R/W,1000,,,,,,,,,,"Batchnr for batch low word",
"MX325_BATCHNR","DB0089,D0012",DWord,1,R/W,1000,,,,,,,,,,"Batchnr for batch",
"335WT100SV","DB0047,W0360",Word,1,R/W,1000,,,,,,,,,,"Vejetransmitter Setpunkter",
"MEL200_L6_BATCHLINIEIDB","DB0083,W0222",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID high word",
"MEL200_L6_BATCHLINIEIDA","DB0083,W0220",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID low word",
"MX325_BATCHIDFLAV_B","DB0089,W0026",Word,1,R/W,1000,,,,,,,,,,"Batchid for batch high word",
"MEL200_L6_BATCHLINIEID","DB0083,D0220",DWord,1,R/W,1000,,,,,,,,,,"Linie 6 Batch linie ID",
"390AV900SV","DB0024,W0770",Word,1,R/W,1000,,,,,,,,,,"Damp til mixer  setpunkter",
"MEL200_L6_AKTUELMAENGDE","DB0083,D0236",DWord,1,R/W,1000,,,,,,,,,,"Linie 6 Aktuel indvejet mængde",
"MX325_BATCHIDFLAV_A","DB0089,W0024",Word,1,R/W,1000,,,,,,,,,,"Batchid for batch low word",
"MEL200_L5_STATUS","DB0083,W0210",Word,1,R/W,1000,,,,,,,,,,"Linie 5 Receptlinie status",
"390AV901SV","DB0024,W0126",Word,1,R/W,1000,,,,,,,,,,"Dræn af kølekappe mixer  setpunkter",
"MEL200_L5_RVAREID","DB0083,D0212",DWord,1,R/W,1000,,,,,,,,,,"Linie 5 RåvareID",
"MX325_BATCHIDFLAV","DB0089,D0024",DWord,1,R/W,1000,,,,,,,,,,"Batchid for batch flavour",
"MEL200_L5_RECEPTMAENGDE","DB0083,D0198",DWord,1,R/W,1000,,,,,,,,,,"Linie 5 Recept mængde",
"390CV900FV","DB0054,D0040",DWord,1,R/W,1000,,,,,,,,,,"Damp til mixer 390 setpunkter",
"MEL200_L5_RECEPTFORDELING","DB0083,D0194",DWord,1,R/W,1000,,,,,,,,,,"Linie 5 Fordeling for receptlinie",
"MX325_BATCHIDB","DB0089,W0002",Word,1,R/W,1000,,,,,,,,,,"Batchid for batch high word",
"MEL200_L5_OPERATOERMAENGDE","DB0083,D0202",DWord,1,R/W,1000,,,,,,,,,,"Linie 5 Operatør mængde",
"390P900SV","DB0024,W0098",Word,1,R/W,1000,,,,,,,,,,"Cirk. Pumpe Mixer 390  setpunkter",
"MEL200_L5_DOSSTED","DB0083,W0216",Word,1,R/W,1000,,,,,,,,,,"Linie 5 Doseringssted",
"SVS670_L1_BATCHLINIEID","DB0151,D0070",DWord,1,R/W,1000,,,,,,,,,,"Linie 1 Batch linie ID",
"SVS670_L1_AKTUELMAENGDE","DB0151,D0086",DWord,1,R/W,1000,,,,,,,,,,"Linie 1 Aktuel indvejet mængde",
"SVS670_DISP31","DB0151,D0460",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"221M200SV","DB0024,W4200",Word,1,R/W,1000,,,,,,,,,,"Banke motor silo 221  setpunkter",
"MX305_RP_KØL3TEMP","DB0081,D0414",DWord,1,R/W,1000,,,,,,,,,,"Produkttemp. 3. afkølning",
"SVS670_DISP27","DB0151,D0444",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"SVS670_DISP21","DB0151,D0420",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"SVS670_DISP20","DB0151,D0416",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX335_RP_FRITVUNGENVENT_COOL2","DB0150,W0714",Word,1,R/W,1000,,,,,,,,,,"Fri/Tvungen ventilation i nedkøling 2",
"MX305_RP_MIXOFF","DB0081,D0354",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid off holde periode",
"221M100SV","DB0024,W1652",Word,1,R/W,1000,,,,,,,,,,"Udtræk silo 221  setpunkter",
"MX305_RP_MIXON","DB0081,D0350",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid on holde periode",
"MX335_RP_FRITVUNGENVENT_HOLDE","DB0150,W0676",Word,1,R/W,1000,,,,,,,,,,"Fri/Tvungen ventilation i holdetid",
"MX305_RP_MIXSPEED","DB0081,D0342",DWord,1,R/W,1000,,,,,,,,,,"Hastighed holde periode 3xxSC100",
"MEL200_L5_DISP1","DB0083,W0218",Word,1,R/W,1000,,,,,,,,,,"Linie 5 Disponibel",
"220WT100SV","DB0047,W0200",Word,1,R/W,1000,,,,,,,,,,"Vejetransmitter silo 5 setpunkter",
"MX335_RP_FRITVUNGENVENT_PAST","DB0150,W0674",Word,1,R/W,1000,,,,,,,,,,"Fri/Tvungen ventilation i pasteurisering",
